ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat
T010526,29-06-2025 17:00,29-06-2025 18:06,59:30.7,Medium,Closed,UI Bug,Email,C0630,A024,66,14.98,72,FALSE,TRUE,FALSE,3.7
T010527,26-04-2025 19:51,26-04-2025 21:59,51:27.0,High,Closed,Performance Issue,Portal,C0741,A018,128,1,24,FALSE,FALSE,FALSE,3.5
T010528,30-07-2025 15:11,31-07-2025 05:41,32:05.1,Low,Closed,Permission Issue,Email,C0148,A027,870,7.34,168,FALSE,FALSE,FALSE,3.3
T010529,19-01-2025 16:56,20-01-2025 02:33,44:49.9,Low,Closed,Integration Config,Chat,C0150,A021,577,14.8,168,FALSE,FALSE,FALSE,3.1
T010530,09-05-2025 16:07,10-05-2025 05:56,11:22.6,Low,Closed,Data Mismatch,Email,C0256,A034,829,33.07,168,FALSE,TRUE,FALSE,2.7
T010531,08-08-2025 12:06,08-08-2025 13:03,57:26.5,High,Closed,UI Bug,Email,C0082,A033,57,3.84,24,FALSE,FALSE,FALSE,3.5
T010532,02-06-2025 10:11,02-06-2025 11:40,59:37.0,Medium,Closed,API Failure,Email,C0016,A018,89,18.81,72,FALSE,FALSE,FALSE,3.6
T010533,09-07-2025 19:48,09-07-2025 22:54,50:52.6,Medium,Closed,Permission Issue,Email,C0193,A003,186,2.04,72,FALSE,FALSE,FALSE,3.6
T010534,18-09-2025 11:36,19-09-2025 01:49,29:55.9,Low,Closed,Payroll Sync Error,Email,C0723,A024,853,20.89,168,FALSE,FALSE,FALSE,2.4
T010535,24-10-2025 09:26,24-10-2025 12:50,00:20.9,Medium,Closed,Login Issue,Portal,C0074,A001,204,1.57,72,FALSE,FALSE,FALSE,4.3
T010536,28-04-2025 22:56,29-04-2025 07:12,36:10.2,Low,Closed,Integration Config,Email,C0277,A006,496,31.67,168,FALSE,FALSE,FALSE,3.7
T010537,14-07-2025 15:04,14-07-2025 23:34,40:10.2,Low,Closed,Login Issue,Email,C0061,A019,510,22.59,168,FALSE,FALSE,FALSE,3.1
T010538,20-02-2025 09:06,20-02-2025 14:03,51:16.4,Low,Closed,Billing Query,Phone,C0536,A022,297,5.74,168,FALSE,FALSE,FALSE,3.5
T010539,17-04-2025 19:40,18-04-2025 03:32,07:29.6,Low,Closed,Permission Issue,Email,C0535,A008,472,26.45,168,FALSE,FALSE,FALSE,3
T010540,28-12-2024 08:53,28-12-2024 15:41,27:14.0,Low,Closed,Data Mismatch,Portal,C0343,A005,408,9.57,168,FALSE,FALSE,FALSE,2.9
T010541,25-08-2025 18:17,25-08-2025 19:57,58:07.7,High,Closed,API Failure,Portal,C0395,A009,100,15.67,24,FALSE,FALSE,FALSE,4.1
T010542,21-12-2024 00:54,21-12-2024 00:59,06:52.3,Urgent,Closed,Data Mismatch,Portal,C0258,A021,5,20.21,4,FALSE,FALSE,TRUE,3.5
T010543,02-09-2025 02:32,02-09-2025 11:04,32:36.7,Low,Closed,UI Bug,Portal,C0198,A028,512,29.01,168,FALSE,FALSE,FALSE,2.3
T010544,04-12-2024 05:41,04-12-2024 12:17,20:56.1,Low,Closed,API Failure,Email,C0053,A004,396,14.65,168,FALSE,FALSE,FALSE,1.9
T010545,25-03-2025 17:49,25-03-2025 18:04,00:09.6,High,Closed,Performance Issue,Chat,C0651,A024,15,30.18,24,FALSE,TRUE,FALSE,3.2
T010546,08-05-2025 10:29,08-05-2025 10:54,30:37.6,High,Closed,Payroll Sync Error,Chat,C0271,A008,25,50.01,24,FALSE,FALSE,TRUE,2.8
T010547,19-01-2025 21:38,19-01-2025 22:42,53:10.0,Medium,Closed,Integration Config,Chat,C0201,A017,64,98.24,72,FALSE,TRUE,FALSE,3.1
T010548,12-03-2025 13:13,12-03-2025 17:10,56:22.4,Low,Closed,Permission Issue,Email,C0396,A034,237,2.71,168,FALSE,FALSE,FALSE,4.4
T010549,24-05-2025 02:01,24-05-2025 11:04,27:50.7,Low,Closed,Performance Issue,Email,C0378,A020,543,31.44,168,FALSE,FALSE,FALSE,3.5
T010550,01-04-2025 00:49,01-04-2025 01:51,07:09.7,High,Closed,UI Bug,Phone,C0676,A016,62,17.3,24,FALSE,FALSE,FALSE,4.4
T010551,18-01-2025 21:38,18-01-2025 22:09,07:19.4,High,Closed,UI Bug,Email,C0604,A010,31,38.48,24,FALSE,FALSE,FALSE,3.6
T010552,15-04-2025 02:18,15-04-2025 04:37,18:37.0,Medium,Closed,Billing Query,Email,C0535,A034,139,1,72,FALSE,FALSE,FALSE,3.5
T010553,12-12-2024 06:42,12-12-2024 07:34,52:20.0,High,Closed,Permission Issue,Email,C0088,A010,52,17.16,24,FALSE,FALSE,FALSE,3.8
T010554,25-12-2024 03:43,25-12-2024 08:59,43:40.0,Low,Closed,Integration Config,Phone,C0398,A030,316,1,168,FALSE,FALSE,FALSE,4.5
T010555,21-11-2024 17:52,22-11-2024 02:47,46:43.9,Low,Closed,Permission Issue,Portal,C0182,A030,535,26.9,168,FALSE,FALSE,FALSE,2.4
T010556,21-05-2025 13:48,21-05-2025 19:52,01:49.7,Low,Closed,UI Bug,Chat,C0283,A025,364,13.21,168,FALSE,FALSE,FALSE,5
T010557,10-11-2024 00:04,10-11-2024 04:08,04:27.0,Low,Closed,Login Issue,Portal,C0533,A007,244,1,168,FALSE,FALSE,FALSE,3.9
T010558,25-03-2025 02:11,25-03-2025 02:22,11:09.0,High,Closed,Payroll Sync Error,Email,C0561,A020,11,1,24,FALSE,FALSE,FALSE,4.7
T010559,22-10-2025 15:43,22-10-2025 16:02,11:36.0,High,Closed,Data Mismatch,Chat,C0190,A017,19,15.47,24,FALSE,FALSE,FALSE,3.8
T010560,18-06-2025 16:07,18-06-2025 21:50,00:51.5,Low,Closed,API Failure,Email,C0205,A003,343,11.88,168,FALSE,FALSE,FALSE,4.4
T010561,15-04-2025 01:01,15-04-2025 04:52,45:53.2,Low,Closed,Data Mismatch,Chat,C0044,A040,231,46.74,168,FALSE,FALSE,FALSE,3.2
T010562,19-07-2025 19:28,19-07-2025 23:51,02:13.5,Low,Closed,UI Bug,Portal,C0300,A036,263,20.56,168,FALSE,FALSE,FALSE,4.1
T010563,17-09-2025 05:45,17-09-2025 13:40,41:19.3,Low,Closed,API Failure,Email,C0640,A026,475,6.94,168,FALSE,FALSE,FALSE,4.2
T010564,28-04-2025 09:54,28-04-2025 10:36,09:22.3,High,Closed,Payroll Sync Error,Chat,C0701,A010,42,32.25,24,FALSE,FALSE,FALSE,3.9
T010565,20-11-2024 16:53,20-11-2024 19:20,50:29.0,Medium,Closed,Integration Config,Phone,C0682,A034,147,142.95,72,FALSE,FALSE,FALSE,2.8
T010566,16-03-2025 07:17,16-03-2025 08:25,23:10.2,Medium,Closed,Billing Query,Phone,C0279,A014,68,24.09,72,FALSE,FALSE,FALSE,4.2
T010567,01-07-2025 12:07,01-07-2025 20:21,37:37.2,Low,Closed,Integration Config,Email,C0713,A008,494,11.5,168,FALSE,FALSE,FALSE,3.1
T010568,27-05-2025 21:39,28-05-2025 01:57,39:36.0,Medium,Closed,Login Issue,Email,C0385,A027,258,1,72,FALSE,FALSE,FALSE,2.5
T010569,14-08-2025 23:15,14-08-2025 23:58,49:16.6,Medium,Closed,UI Bug,Email,C0637,A010,43,19.57,72,FALSE,FALSE,FALSE,3.8
T010570,28-07-2025 12:38,28-07-2025 18:30,04:10.4,Low,Closed,Permission Issue,Email,C0311,A015,352,28.43,168,FALSE,FALSE,FALSE,3.3
T010571,26-02-2025 11:19,26-02-2025 13:27,16:04.5,Low,Closed,Data Mismatch,Phone,C0528,A037,128,16.94,168,FALSE,FALSE,FALSE,4.2
T010572,17-02-2025 01:01,17-02-2025 04:24,06:27.6,Medium,Closed,API Failure,Email,C0274,A022,203,3.08,72,FALSE,TRUE,FALSE,4.5
T010573,03-04-2025 07:05,03-04-2025 10:20,10:25.7,Medium,Closed,API Failure,Phone,C0482,A031,195,2.08,72,FALSE,FALSE,FALSE,3.6
T010574,28-03-2025 04:08,28-03-2025 09:52,05:31.7,Low,Open,API Failure,Email,C0451,A002,344,1.95,168,FALSE,FALSE,FALSE,4.4
T010575,11-11-2024 01:03,11-11-2024 13:26,28:43.2,Low,Closed,Payroll Sync Error,Email,C0532,A031,743,43.41,168,FALSE,FALSE,FALSE,2.2
T010576,13-11-2024 05:51,13-11-2024 12:39,13:23.5,Low,Closed,Payroll Sync Error,Phone,C0531,A014,408,20.37,168,FALSE,FALSE,FALSE,2.8
T010577,06-12-2024 17:41,06-12-2024 18:18,03:17.8,High,Closed,Data Mismatch,Chat,C0525,A010,37,41.36,24,FALSE,FALSE,TRUE,3.9
T010578,28-03-2025 02:07,28-03-2025 08:47,34:30.9,Low,Closed,UI Bug,Email,C0017,A030,400,16.45,168,FALSE,FALSE,FALSE,2.7
T010579,06-05-2025 18:05,07-05-2025 00:20,05:19.0,Low,Closed,Integration Config,Portal,C0718,A036,375,1,168,FALSE,FALSE,FALSE,4.5
T010580,23-06-2025 10:30,23-06-2025 12:20,56:52.4,High,Closed,API Failure,Email,C0030,A040,110,22.45,24,FALSE,FALSE,FALSE,4.3
T010581,06-09-2025 11:07,06-09-2025 11:29,36:31.0,High,Closed,UI Bug,Chat,C0470,A015,22,12.48,24,FALSE,FALSE,FALSE,4.8
T010582,11-02-2025 12:13,11-02-2025 21:41,29:47.2,Low,Closed,Data Mismatch,Email,C0304,A014,568,56.27,168,FALSE,FALSE,FALSE,2.5
T010583,14-03-2025 07:46,14-03-2025 09:43,35:20.6,Medium,Closed,Performance Issue,Email,C0555,A031,117,15.82,72,FALSE,FALSE,FALSE,3.9
T010584,15-03-2025 14:13,15-03-2025 16:51,53:25.2,Low,Closed,API Failure,Portal,C0093,A029,158,22.66,168,FALSE,TRUE,FALSE,3.2
T010585,21-02-2025 05:14,21-02-2025 10:27,04:19.0,Low,Closed,API Failure,Portal,C0578,A027,313,18.83,168,FALSE,FALSE,FALSE,3.6
T010586,11-04-2025 16:20,12-04-2025 05:25,25:08.0,Low,Pending,API Failure,Email,C0631,A021,785,25.08,168,FALSE,FALSE,FALSE,2.3
T010587,04-01-2025 19:34,05-01-2025 07:47,22:51.5,Low,Closed,Integration Config,Portal,C0584,A009,733,52.81,168,FALSE,FALSE,TRUE,2.1
T010588,09-05-2025 18:37,10-05-2025 00:59,44:20.0,Low,Closed,Performance Issue,Email,C0162,A020,382,8.11,168,FALSE,FALSE,FALSE,2.9
T010589,16-08-2025 12:41,17-08-2025 05:46,56:33.1,Low,Closed,UI Bug,Portal,C0328,A035,1025,14.26,168,FALSE,FALSE,FALSE,2.2
T010590,10-11-2024 02:18,10-11-2024 03:19,45:28.9,High,Open,Permission Issue,Phone,C0781,A015,61,24.46,24,FALSE,FALSE,TRUE,3.5
T010591,05-10-2025 14:02,05-10-2025 19:43,02:58.0,Low,Closed,UI Bug,Email,C0730,A024,341,1,168,FALSE,FALSE,FALSE,2.8
T010592,26-10-2025 14:58,26-10-2025 22:05,22:50.3,Low,Closed,Login Issue,Portal,C0254,A016,427,3.41,168,FALSE,FALSE,FALSE,4.1
T010593,23-10-2025 08:49,23-10-2025 09:20,14:36.4,High,Closed,Billing Query,Chat,C0440,A036,31,6.42,24,FALSE,TRUE,TRUE,3.1
T010594,29-08-2025 22:40,30-08-2025 04:25,40:40.4,Low,Closed,API Failure,Email,C0571,A011,345,2,168,FALSE,FALSE,FALSE,3.8
T010595,10-03-2025 22:31,11-03-2025 08:24,48:23.7,Low,Closed,Login Issue,Email,C0544,A008,593,5.27,168,FALSE,FALSE,FALSE,3.8
T010596,08-03-2025 05:20,08-03-2025 06:29,25:18.2,High,Closed,Performance Issue,Portal,C0120,A003,69,34.07,24,FALSE,FALSE,FALSE,3.2
T010597,08-07-2025 19:33,09-07-2025 01:24,49:38.6,Low,Closed,API Failure,Phone,C0514,A019,351,13.27,168,FALSE,FALSE,FALSE,3.1
T010598,15-08-2025 09:17,15-08-2025 13:01,21:52.4,Medium,Closed,Login Issue,Email,C0630,A003,224,7.08,72,FALSE,FALSE,FALSE,4.1
T010599,08-02-2025 09:10,08-02-2025 12:36,59:15.0,Medium,Closed,API Failure,Email,C0549,A036,206,3.81,72,FALSE,FALSE,FALSE,3.3
T010600,26-06-2025 12:16,26-06-2025 17:15,32:56.0,Low,Closed,UI Bug,Email,C0097,A025,299,49.28,168,FALSE,FALSE,FALSE,2.1
T010601,31-12-2024 20:54,01-01-2025 04:22,54:05.0,Low,Closed,Login Issue,Email,C0370,A036,448,1,168,FALSE,FALSE,FALSE,4.2
T010602,29-12-2024 09:48,29-12-2024 12:46,30:34.3,Medium,Closed,API Failure,Email,C0417,A011,178,10.7,72,FALSE,FALSE,FALSE,3.1
T010603,03-08-2025 08:01,03-08-2025 09:39,38:55.5,Medium,Closed,Data Mismatch,Chat,C0257,A016,98,40.62,72,FALSE,FALSE,FALSE,3.2
T010604,16-06-2025 09:15,16-06-2025 13:11,42:02.9,Medium,Closed,Billing Query,Email,C0128,A017,236,10.44,72,FALSE,FALSE,FALSE,3.6
T010605,14-10-2025 13:59,14-10-2025 21:56,12:38.7,Low,Closed,API Failure,Email,C0359,A024,477,17.21,168,FALSE,FALSE,FALSE,3.8
T010606,16-08-2025 19:44,17-08-2025 03:30,06:38.4,Low,Closed,UI Bug,Chat,C0156,A017,466,31.37,168,FALSE,FALSE,FALSE,2.5
T010607,17-06-2025 22:34,18-06-2025 06:01,19:59.5,Low,Open,Data Mismatch,Email,C0657,A020,447,30.77,168,FALSE,FALSE,FALSE,3.4
T010608,05-03-2025 01:15,05-03-2025 03:01,50:30.3,High,Closed,Login Issue,Portal,C0057,A022,106,5.58,24,FALSE,FALSE,FALSE,2.6
T010609,18-07-2025 10:15,18-07-2025 17:39,35:16.0,Low,Closed,API Failure,Email,C0582,A006,444,7.34,168,FALSE,FALSE,FALSE,2.7
T010610,09-10-2025 17:07,09-10-2025 17:47,18:17.9,High,Closed,Data Mismatch,Chat,C0556,A007,40,55.18,24,FALSE,FALSE,FALSE,3.3
T010611,11-07-2025 10:44,11-07-2025 16:07,27:44.5,Low,Closed,Integration Config,Chat,C0724,A014,323,62.72,168,FALSE,FALSE,FALSE,4
T010612,19-12-2024 22:31,20-12-2024 01:43,46:01.0,Low,Closed,API Failure,Email,C0687,A011,192,15.23,168,FALSE,FALSE,FALSE,3.2
T010613,26-08-2025 23:43,27-08-2025 00:46,43:19.0,Medium,Closed,Login Issue,Portal,C0653,A012,63,1,72,FALSE,FALSE,FALSE,3.4
T010614,24-06-2025 14:21,24-06-2025 19:37,30:51.2,Low,Closed,Login Issue,Chat,C0076,A005,316,5.15,168,FALSE,FALSE,FALSE,2.8
T010615,25-10-2025 06:31,25-10-2025 07:56,40:34.6,Medium,Closed,UI Bug,Email,C0158,A005,85,4.15,72,FALSE,TRUE,FALSE,3.5
T010616,02-02-2025 10:23,02-02-2025 11:38,36:51.5,High,Closed,UI Bug,Portal,C0085,A020,75,31.23,24,FALSE,FALSE,FALSE,3
T010617,01-04-2025 12:17,01-04-2025 14:03,58:20.1,High,Closed,UI Bug,Portal,C0322,A015,106,5.68,24,FALSE,FALSE,FALSE,3.8
T010618,21-07-2025 18:43,21-07-2025 21:48,56:19.0,Low,Closed,Integration Config,Phone,C0309,A026,185,67.22,168,FALSE,FALSE,FALSE,3.8
T010619,26-07-2025 08:53,26-07-2025 15:50,30:34.7,Low,Closed,Billing Query,Email,C0530,A033,417,28.61,168,FALSE,FALSE,FALSE,3.2
T010620,06-11-2024 06:15,06-11-2024 06:17,35:15.4,High,Closed,Performance Issue,Email,C0284,A030,2,12.33,24,FALSE,FALSE,TRUE,3.9
T010621,15-09-2025 09:40,15-09-2025 09:42,27:57.3,High,Closed,Integration Config,Chat,C0042,A024,2,12.79,24,FALSE,FALSE,FALSE,4.2
T010622,11-03-2025 04:55,11-03-2025 14:48,06:58.3,Low,Open,UI Bug,Email,C0134,A023,593,19.19,168,FALSE,FALSE,FALSE,3.3
T010623,10-04-2025 20:00,10-04-2025 20:36,13:02.3,High,Closed,Login Issue,Chat,C0614,A009,36,1.21,24,FALSE,FALSE,TRUE,3.9
T010624,01-09-2025 03:19,01-09-2025 04:27,19:50.0,Medium,Closed,API Failure,Phone,C0649,A003,68,1,72,FALSE,FALSE,FALSE,4.2
T010625,09-08-2025 23:38,09-08-2025 23:40,05:38.1,Low,Closed,Data Mismatch,Chat,C0404,A036,2,79.45,168,FALSE,FALSE,FALSE,4
T010626,06-08-2025 05:25,06-08-2025 05:52,30:42.3,High,Closed,Performance Issue,Phone,C0493,A007,27,10.09,24,FALSE,FALSE,FALSE,3.7
T010627,17-03-2025 16:29,18-03-2025 00:54,50:19.3,Low,Closed,Login Issue,Portal,C0222,A022,505,5.35,168,FALSE,FALSE,FALSE,2.7
T010628,09-05-2025 22:56,10-05-2025 11:14,06:04.5,Low,Closed,Permission Issue,Portal,C0229,A014,738,2.16,168,FALSE,FALSE,FALSE,2.6
T010629,25-08-2025 12:17,25-08-2025 13:49,49:31.4,Medium,Closed,Performance Issue,Chat,C0452,A029,92,12.54,72,FALSE,FALSE,FALSE,2.9
T010630,29-05-2025 08:40,30-05-2025 01:36,40:45.0,Low,Closed,Permission Issue,Email,C0306,A016,1016,1,168,FALSE,FALSE,FALSE,2.5
T010631,24-05-2025 14:29,24-05-2025 16:52,39:05.7,Medium,Closed,Integration Config,Portal,C0119,A034,143,29.16,72,FALSE,FALSE,FALSE,3.1
T010632,15-03-2025 06:17,15-03-2025 07:42,21:21.6,Medium,Closed,Payroll Sync Error,Email,C0611,A010,85,17.07,72,FALSE,FALSE,FALSE,3.8
T010633,03-05-2025 12:26,04-05-2025 01:56,26:17.0,Low,Closed,Login Issue,Email,C0324,A007,810,1,168,FALSE,FALSE,FALSE,1.9
T010634,16-12-2024 18:33,17-12-2024 02:10,14:23.5,Low,Closed,Payroll Sync Error,Chat,C0159,A025,457,39.69,168,FALSE,FALSE,FALSE,2.4
T010635,27-03-2025 00:43,27-03-2025 03:36,24:37.9,Medium,Closed,Permission Issue,Phone,C0239,A027,173,23.68,72,FALSE,FALSE,FALSE,3.4
T010636,28-04-2025 08:24,28-04-2025 09:32,24:35.0,High,Closed,Login Issue,Chat,C0396,A015,68,1,24,FALSE,FALSE,FALSE,3.8
T010637,02-05-2025 01:44,02-05-2025 03:03,06:46.8,High,Closed,API Failure,Email,C0320,A032,79,10.37,24,FALSE,FALSE,FALSE,3.6
T010638,19-10-2025 22:54,20-10-2025 04:37,53:46.5,Low,Closed,UI Bug,Portal,C0189,A028,343,30.98,168,FALSE,FALSE,FALSE,3.4
T010639,17-06-2025 06:36,17-06-2025 07:03,01:11.1,Medium,Closed,Data Mismatch,Portal,C0309,A009,27,13.42,72,FALSE,FALSE,FALSE,4.5
T010640,26-10-2025 09:07,26-10-2025 13:39,30:35.3,Low,Closed,UI Bug,Chat,C0249,A007,272,40.38,168,FALSE,FALSE,FALSE,2.7
T010641,09-02-2025 12:02,09-02-2025 16:47,17:21.6,Low,Closed,Performance Issue,Email,C0538,A016,285,4.24,168,FALSE,FALSE,FALSE,4.8
T010642,09-12-2024 19:22,09-12-2024 21:02,25:14.5,Medium,Closed,Login Issue,Chat,C0701,A026,100,22.05,72,FALSE,FALSE,FALSE,3.8
T010643,14-05-2025 21:21,14-05-2025 22:11,52:16.8,Low,Closed,UI Bug,Email,C0506,A035,50,55.52,168,FALSE,FALSE,FALSE,4.1
T010644,29-12-2024 23:08,29-12-2024 23:13,41:56.5,High,Closed,UI Bug,Phone,C0394,A017,5,14.56,24,FALSE,FALSE,FALSE,3.7
T010645,29-10-2025 14:11,29-10-2025 15:23,09:12.3,High,Closed,API Failure,Portal,C0652,A023,72,10.96,24,FALSE,FALSE,FALSE,4
T010646,29-11-2024 11:11,29-11-2024 20:17,18:35.7,Low,Closed,UI Bug,Portal,C0406,A008,546,24.11,168,FALSE,FALSE,FALSE,2.7
T010647,03-04-2025 02:05,03-04-2025 05:56,00:59.7,Low,Closed,Data Mismatch,Chat,C0181,A002,231,31.93,168,FALSE,FALSE,FALSE,3.2
T010648,11-10-2025 22:41,11-10-2025 22:53,28:02.9,High,Closed,Data Mismatch,Portal,C0021,A031,12,17.78,24,FALSE,FALSE,TRUE,3.4
T010649,10-12-2024 22:54,11-12-2024 04:01,20:00.9,Low,Closed,Login Issue,Phone,C0675,A032,307,5.42,168,FALSE,FALSE,FALSE,4.7
T010650,24-01-2025 09:38,24-01-2025 16:01,39:58.9,Low,Closed,Permission Issue,Portal,C0583,A029,383,18.03,168,FALSE,FALSE,FALSE,3.7
T010651,16-03-2025 21:03,17-03-2025 03:13,34:07.6,Low,Closed,Performance Issue,Portal,C0594,A003,370,8.51,168,FALSE,FALSE,FALSE,4.2
T010652,28-05-2025 06:45,28-05-2025 18:38,44:52.6,Low,Closed,Login Issue,Portal,C0155,A008,713,4,168,FALSE,FALSE,FALSE,3.1
T010653,04-08-2025 05:25,04-08-2025 05:54,20:06.4,Urgent,Closed,API Failure,Email,C0559,A002,29,2.91,4,FALSE,FALSE,FALSE,3.6
T010654,06-12-2024 15:36,07-12-2024 01:11,22:17.4,Low,Closed,UI Bug,Portal,C0194,A031,575,55.76,168,FALSE,FALSE,FALSE,3.3
T010655,09-01-2025 11:27,09-01-2025 20:41,40:48.1,Low,Closed,Login Issue,Email,C0224,A037,554,14.22,168,FALSE,FALSE,FALSE,2.9
T010656,27-01-2025 00:35,27-01-2025 01:35,24:11.6,High,Closed,UI Bug,Chat,C0399,A020,60,42.81,24,FALSE,FALSE,FALSE,3.3
T010657,15-07-2025 11:39,15-07-2025 13:21,11:16.1,Medium,Closed,Payroll Sync Error,Phone,C0749,A029,102,23.52,72,FALSE,FALSE,FALSE,4.9
T010658,01-10-2025 08:23,01-10-2025 10:34,54:21.6,Medium,Closed,Performance Issue,Email,C0280,A017,131,16.51,72,FALSE,FALSE,FALSE,4
T010659,28-02-2025 15:17,28-02-2025 23:22,09:56.9,Low,Closed,API Failure,Email,C0010,A010,485,8.87,168,FALSE,FALSE,FALSE,2.8
T010660,07-07-2025 10:47,07-07-2025 17:15,47:23.0,Low,Closed,Performance Issue,Phone,C0376,A022,388,1,168,FALSE,FALSE,FALSE,4.9
T010661,28-07-2025 14:42,28-07-2025 14:59,42:16.0,Urgent,Closed,Login Issue,Portal,C0472,A006,17,1,4,FALSE,FALSE,FALSE,4.3
T010662,07-01-2025 01:06,07-01-2025 01:40,06:59.0,Low,Closed,Login Issue,Portal,C0152,A034,34,1,168,FALSE,FALSE,FALSE,3.4
T010663,26-08-2025 11:20,26-08-2025 12:15,19:22.3,High,Closed,API Failure,Phone,C0616,A031,55,5.98,24,FALSE,FALSE,FALSE,2.7
T010664,28-01-2025 10:48,28-01-2025 12:00,34:45.9,High,Closed,Billing Query,Portal,C0124,A012,72,7.76,24,FALSE,TRUE,FALSE,4.8
T010665,15-10-2025 01:09,15-10-2025 10:19,45:44.8,Low,Closed,UI Bug,Portal,C0697,A012,550,46.61,168,FALSE,FALSE,FALSE,3.1
T010666,13-02-2025 12:31,13-02-2025 13:56,48:22.3,High,Closed,Integration Config,Email,C0553,A016,85,47.29,24,FALSE,FALSE,FALSE,3
T010667,24-05-2025 04:47,24-05-2025 12:07,34:05.8,Low,Closed,API Failure,Email,C0424,A025,440,15.78,168,FALSE,TRUE,FALSE,3.8
T010668,15-07-2025 12:55,15-07-2025 14:03,50:22.4,High,Closed,Login Issue,Email,C0523,A022,68,9.92,24,FALSE,FALSE,FALSE,3.5
T010669,03-07-2025 05:43,03-07-2025 09:50,10:30.8,Medium,Closed,Data Mismatch,Email,C0730,A027,247,58.45,72,FALSE,FALSE,FALSE,2.9
T010670,22-09-2025 09:05,22-09-2025 15:02,16:00.7,Low,Closed,Data Mismatch,Phone,C0513,A024,357,51.18,168,FALSE,FALSE,FALSE,2.9
T010671,01-03-2025 01:41,01-03-2025 02:45,36:25.5,Medium,Closed,Login Issue,Chat,C0171,A012,64,10.91,72,FALSE,FALSE,FALSE,5
T010672,17-06-2025 14:08,17-06-2025 15:00,18:44.2,High,Closed,Payroll Sync Error,Portal,C0794,A018,52,13.17,24,FALSE,FALSE,TRUE,4.6
T010673,15-08-2025 22:41,16-08-2025 00:02,05:53.2,Medium,Closed,UI Bug,Chat,C0565,A016,81,30.4,72,FALSE,FALSE,FALSE,3
T010674,21-02-2025 06:03,21-02-2025 07:42,33:36.4,Medium,Closed,API Failure,Chat,C0125,A004,99,24.51,72,FALSE,FALSE,FALSE,3.5
T010675,08-02-2025 01:01,08-02-2025 05:43,34:06.0,Medium,Closed,Integration Config,Email,C0175,A012,282,112.54,72,FALSE,FALSE,FALSE,1.7
T010676,11-10-2025 19:33,11-10-2025 22:10,17:26.1,Medium,Closed,API Failure,Phone,C0504,A033,157,13.74,72,FALSE,FALSE,FALSE,4.3
T010677,05-10-2025 03:38,05-10-2025 10:07,33:22.5,Low,Closed,Data Mismatch,Chat,C0777,A022,389,40.91,168,FALSE,FALSE,FALSE,2.6
T010678,07-01-2025 06:15,07-01-2025 07:32,28:41.0,Medium,Closed,Integration Config,Email,C0777,A018,77,32.23,72,FALSE,FALSE,FALSE,4.3
T010679,01-01-2025 02:39,01-01-2025 05:04,25:53.3,Medium,Closed,Data Mismatch,Portal,C0385,A033,145,7.78,72,FALSE,FALSE,FALSE,3
T010680,30-08-2025 13:35,30-08-2025 13:37,26:54.0,Low,Closed,Data Mismatch,Chat,C0711,A027,2,19.85,168,FALSE,FALSE,FALSE,5
T010681,28-08-2025 13:46,28-08-2025 21:56,30:58.0,Low,Closed,Permission Issue,Email,C0768,A019,490,46.73,168,FALSE,FALSE,FALSE,2.2
T010682,21-08-2025 05:59,21-08-2025 06:29,23:40.7,High,Closed,Data Mismatch,Chat,C0684,A014,30,11.41,24,FALSE,FALSE,FALSE,4.7
T010683,17-05-2025 15:47,17-05-2025 22:43,34:27.8,Low,Closed,Permission Issue,Email,C0571,A025,416,2.79,168,FALSE,FALSE,FALSE,3.4
T010684,20-05-2025 04:12,20-05-2025 16:07,12:57.0,Low,Closed,Data Mismatch,Portal,C0106,A034,715,1,168,FALSE,FALSE,FALSE,3
T010685,04-05-2025 10:49,04-05-2025 14:19,14:09.3,Low,Closed,Payroll Sync Error,Chat,C0637,A024,210,13.41,168,FALSE,FALSE,FALSE,4.2
T010686,11-05-2025 19:48,12-05-2025 05:19,19:12.7,Low,Closed,API Failure,Portal,C0528,A038,571,23.51,168,FALSE,FALSE,FALSE,2.5
T010687,12-11-2024 23:39,13-11-2024 12:32,48:16.8,Low,Closed,API Failure,Email,C0038,A023,773,15.14,168,FALSE,TRUE,FALSE,3.1
T010688,12-06-2025 06:05,12-06-2025 14:34,29:27.8,Low,Closed,Login Issue,Portal,C0395,A005,509,13.4,168,FALSE,FALSE,FALSE,3.2
T010689,22-01-2025 23:25,23-01-2025 00:20,34:50.7,High,Closed,Integration Config,Chat,C0755,A036,55,69.15,24,FALSE,FALSE,FALSE,4
T010690,25-06-2025 07:33,25-06-2025 17:51,21:48.5,Low,Closed,Data Mismatch,Email,C0477,A024,618,72.81,168,FALSE,FALSE,FALSE,2.4
T010691,02-11-2024 21:32,02-11-2024 21:40,49:53.5,Urgent,Closed,Data Mismatch,Email,C0467,A036,8,22.29,4,FALSE,FALSE,FALSE,3
T010692,08-03-2025 03:18,08-03-2025 12:30,00:38.0,Low,Closed,UI Bug,Email,C0722,A005,552,10.7,168,FALSE,FALSE,FALSE,3.8
T010693,18-06-2025 03:52,18-06-2025 07:03,58:30.9,Medium,Closed,UI Bug,Phone,C0505,A039,191,51.1,72,FALSE,FALSE,FALSE,4.4
