ticket_id,created_at,first_response_at,resolved_at,priority,status,issue_type,channel,customer_id,agent_id,first_response_mins,resolution_time_hours,sla_hours,sla_breached,reopened,escalated,csat,created_date,created_hour,created_weekday,agent_name,team,experience_years,customer_size,customer_segment,year_month
T007768,2025-04-11 05:32:13,2025-04-11 07:14:13,2025-04-12 17:16:17.513604,Low,Closed,Permission Issue,Portal,C0747,A021,102.0,35.73458711222222,168,0,False,False,4.1,2025-04-11,5,Friday,Agent_21,Tier 2,2.0,Small,E-commerce,2025-04
T007769,2025-03-31 05:25:13,2025-03-31 12:33:13,2025-03-31 06:25:13.000000,Low,Closed,Ui Bug,Email,C0792,A015,428.0,1.0,168,0,False,False,3.4,2025-03-31,5,Monday,Agent_15,Tier 1,2.8,Small,Retail,2025-03
T007770,2025-06-04 07:21:16,2025-06-04 12:35:16,2025-06-06 03:14:33.629454,Low,Closed,Ui Bug,Email,C0329,A003,314.0,43.88823040388889,168,0,False,False,2.2,2025-06-04,7,Wednesday,Agent_3,Tier 2,1.1,Large,Retail,2025-06
T007771,2025-03-01 23:51:54,2025-03-02 06:51:54,2025-03-03 08:14:41.259023,Low,Closed,Data Mismatch,Phone,C0618,A002,420.0,32.37979417305556,168,0,False,False,2.4,2025-03-01,23,Saturday,Agent_2,Escalations,2.4,Medium,Retail,2025-03
T007772,2024-12-26 06:37:13,2024-12-26 15:56:13,2024-12-27 14:00:12.911679,Low,Closed,Api Failure,Portal,C0395,A040,559.0,31.383308799722222,168,0,False,False,2.7,2024-12-26,6,Thursday,Agent_40,Tier 1,1.2,Medium,HR,2024-12
T007773,2025-10-31 20:11:50,2025-11-01 02:26:50,2025-11-01 05:06:55.599193,Low,Closed,Ui Bug,Chat,C0035,A004,375.0,8.918221998055555,168,0,False,False,3.5,2025-10-31,20,Friday,Agent_4,Tier 2,5.8,Medium,Education,2025-10
T007774,2025-03-22 14:56:41,2025-03-22 21:11:41,2025-03-24 05:15:44.383395,Low,Closed,Ui Bug,Chat,C0157,A032,375.0,38.31760649861111,168,0,False,False,2.7,2025-03-22,14,Saturday,Agent_32,Tier 1,1.4,Small,Healthcare,2025-03
T007775,2024-12-19 11:14:54,2024-12-19 19:27:54,2024-12-19 12:14:54.000000,Low,Closed,Performance Issue,Phone,C0273,A002,493.0,1.0,168,0,False,False,3.3,2024-12-19,11,Thursday,Agent_2,Escalations,2.4,Medium,Retail,2024-12
T007776,2025-02-20 03:06:28,2025-02-20 05:09:28,2025-02-20 18:51:59.780618,Medium,Closed,Billing Query,Phone,C0396,A029,123.0,15.758827949444443,72,0,False,False,4.6,2025-02-20,3,Thursday,Agent_29,Tier 2,1.2,Enterprise,E-commerce,2025-02
T007777,2024-12-06 21:03:54,2024-12-07 02:11:54,2024-12-07 01:43:31.365346,Low,Closed,Login Issue,Portal,C0752,A002,308.0,4.660379262777777,168,0,False,False,2.7,2024-12-06,21,Friday,Agent_2,Escalations,2.4,Small,HR,2024-12
T007778,2025-02-20 15:03:01,2025-02-20 20:43:01,2025-02-20 16:15:47.651121,Low,Closed,Login Issue,Chat,C0207,A034,340.0,1.2129586447222223,168,0,False,False,4.2,2025-02-20,15,Thursday,Agent_34,Integration,4.4,Small,Healthcare,2025-02
T007779,2025-05-13 01:43:32,2025-05-13 08:18:32,2025-05-14 12:26:36.111349,Low,Closed,Data Mismatch,Email,C0757,A027,395.0,34.71780870805556,168,0,False,False,3.7,2025-05-13,1,Tuesday,Agent_27,Tier 1,1.3,Large,HR,2025-05
T007780,2025-07-31 13:12:54,2025-07-31 13:23:54,2025-07-31 18:03:11.527770,Urgent,Closed,Login Issue,Chat,C0605,A039,11.0,4.838202158333334,4,0,False,True,4.7,2025-07-31,13,Thursday,Agent_39,Tier 2,1.9,Large,Retail,2025-07
T007781,2024-12-12 06:08:27,2024-12-12 09:10:27,2024-12-12 22:03:30.002960,Medium,Closed,Login Issue,Email,C0621,A038,182.0,15.917500822222221,72,0,False,False,3.5,2024-12-12,6,Thursday,Agent_38,Tier 1,1.2,Medium,E-commerce,2024-12
T007782,2024-12-20 18:18:09,2024-12-20 20:08:09,2024-12-22 06:31:43.181785,Medium,Closed,Payroll Sync Error,Email,C0306,A018,110.0,36.226161606944444,72,0,False,False,2.4,2024-12-20,18,Friday,Agent_18,Tier 2,1.4,Large,Education,2024-12
T007783,2024-12-07 19:55:32,2024-12-08 03:11:32,2024-12-08 05:34:46.490719,Low,Closed,Api Failure,Email,C0626,A036,436.0,9.654025199722222,168,0,False,False,4.5,2024-12-07,19,Saturday,Agent_36,Integration,3.6,Enterprise,E-commerce,2024-12
T007784,2025-10-07 10:55:10,2025-10-07 13:12:10,2025-10-07 22:49:14.089257,Low,Closed,Api Failure,Email,C0536,A019,137.0,11.901135904722222,168,0,False,False,4.3,2025-10-07,10,Tuesday,Agent_19,Tier 1,1.1,Large,Education,2025-10
T007785,2024-12-10 19:47:43,2024-12-10 20:36:43,2024-12-11 22:17:41.885413,High,Open,Ui Bug,Email,C0462,A027,49.0,26.4996903925,24,0,False,False,3.5,2024-12-10,19,Tuesday,Agent_27,Tier 1,1.3,Medium,HR,2024-12
T007786,2025-10-26 05:33:13,2025-10-26 07:12:13,2025-10-26 23:50:25.725143,Medium,Closed,Performance Issue,Chat,C0252,A020,99.0,18.28686809527778,72,0,False,False,4.6,2025-10-26,5,Sunday,Agent_20,Tier 1,1.8,Medium,FinTech,2025-10
T007787,2025-10-14 22:52:31,2025-10-14 23:38:31,2025-10-15 20:01:12.150189,Medium,Closed,Api Failure,Chat,C0267,A021,46.0,21.14476394138889,72,0,False,False,4.9,2025-10-14,22,Tuesday,Agent_21,Tier 2,2.0,Medium,HR,2025-10
T007788,2025-04-05 12:00:30,2025-04-05 18:27:30,2025-04-06 11:10:26.460127,Low,Closed,Payroll Sync Error,Email,C0209,A023,387.0,23.16568336861111,168,0,False,False,4.6,2025-04-05,12,Saturday,Agent_23,Tier 1,4.5,Small,Healthcare,2025-04
T007789,2025-02-01 10:25:22,2025-02-02 00:47:22,2025-02-01 11:25:22.000000,Low,Closed,Data Mismatch,Email,C0567,A030,862.0,1.0,168,0,False,False,1.8,2025-02-01,10,Saturday,Agent_30,Tier 1,9.7,Medium,E-commerce,2025-02
T007790,2025-01-16 19:44:08,2025-01-17 01:34:08,2025-01-17 19:32:51.713327,Low,Closed,Payroll Sync Error,Chat,C0539,A025,350.0,23.812142590833336,168,0,False,False,2.0,2025-01-16,19,Thursday,Agent_25,Tier 1,1.7,Large,HR,2025-01
T007791,2025-03-13 06:16:31,2025-03-13 07:31:31,2025-03-14 02:33:13.996200,Medium,Closed,Performance Issue,Email,C0503,A031,75.0,20.278610055555554,72,0,True,False,2.8,2025-03-13,6,Thursday,Agent_31,Tier 2,4.0,Small,Education,2025-03
T007792,2025-01-22 14:06:20,2025-01-22 14:34:20,2025-01-23 19:06:23.991511,High,Pending,Payroll Sync Error,Chat,C0514,A027,28.0,29.001108753055554,24,0,False,False,2.7,2025-01-22,14,Wednesday,Agent_27,Tier 1,1.3,Small,Education,2025-01
T007793,2025-09-27 06:56:53,2025-09-27 07:13:53,2025-09-28 08:41:41.650078,High,Closed,Performance Issue,Phone,C0580,A034,17.0,25.74684724388889,24,0,False,False,2.8,2025-09-27,6,Saturday,Agent_34,Integration,4.4,Medium,HR,2025-09
T007794,2025-09-09 22:38:52,2025-09-10 02:45:52,2025-09-10 19:41:14.704557,Medium,Closed,Api Failure,Portal,C0148,A008,247.0,21.039640154722225,72,0,False,False,3.5,2025-09-09,22,Tuesday,Agent_8,Integration,2.5,Small,FinTech,2025-09
T007795,2025-09-22 00:53:13,2025-09-22 02:47:13,2025-09-22 01:53:13.000000,Medium,Closed,Permission Issue,Email,C0642,A019,114.0,1.0,72,0,False,False,3.3,2025-09-22,0,Monday,Agent_19,Tier 1,1.1,Small,Retail,2025-09
T007796,2025-07-08 18:25:54,2025-07-08 22:13:54,2025-07-10 05:11:30.645699,Low,Closed,Data Mismatch,Phone,C0083,A026,228.0,34.760179360833334,168,0,False,False,3.7,2025-07-08,18,Tuesday,Agent_26,Tier 2,2.6,Medium,Healthcare,2025-07
T007797,2025-10-18 11:12:38,2025-10-18 17:56:38,2025-10-20 08:13:19.874150,Low,Open,Performance Issue,Chat,C0042,A028,404.0,45.01163170833333,168,0,False,False,1.7,2025-10-18,11,Saturday,Agent_28,Tier 2,4.2,Large,HR,2025-10
T007798,2025-07-31 15:34:27,2025-07-31 17:37:27,2025-07-31 20:16:42.382469,Medium,Closed,Data Mismatch,Chat,C0156,A004,123.0,4.704272908055556,72,0,False,False,3.5,2025-07-31,15,Thursday,Agent_4,Tier 2,5.8,Medium,Healthcare,2025-07
T007799,2025-04-02 06:13:17,2025-04-02 08:59:17,2025-04-03 00:18:09.594133,Medium,Closed,Data Mismatch,Portal,C0669,A031,166.0,18.081276148055554,72,0,False,False,4.4,2025-04-02,6,Wednesday,Agent_31,Tier 2,4.0,Large,Education,2025-04
T007800,2025-08-13 06:51:46,2025-08-13 08:40:46,2025-08-15 03:09:55.606910,Medium,Closed,Data Mismatch,Chat,C0453,A016,109.0,44.30266858611111,72,0,False,False,3.2,2025-08-13,6,Wednesday,Agent_16,Tier 1,6.1,Enterprise,FinTech,2025-08
T007801,2024-11-02 16:06:15,2024-11-02 21:41:15,2024-11-02 17:06:15.000000,Low,Closed,Permission Issue,Email,C0619,A010,335.0,1.0,168,0,False,False,3.9,2024-11-02,16,Saturday,Agent_10,Tier 2,1.4,Small,Retail,2024-11
T007802,2025-08-10 23:58:55,2025-08-11 03:00:55,2025-08-11 00:58:55.000000,Medium,Closed,Billing Query,Phone,C0284,A038,182.0,1.0,72,0,False,False,3.3,2025-08-10,23,Sunday,Agent_38,Tier 1,1.2,Medium,E-commerce,2025-08
T007803,2025-01-06 03:12:28,2025-01-06 03:40:28,2025-01-07 13:43:06.514042,High,Closed,Payroll Sync Error,Portal,C0188,A010,28.0,34.510698345,24,0,False,False,3.5,2025-01-06,3,Monday,Agent_10,Tier 2,1.4,Medium,Retail,2025-01
T007804,2024-12-19 22:51:31,2024-12-20 02:23:31,2024-12-21 18:05:17.060607,Medium,Closed,Payroll Sync Error,Portal,C0617,A009,212.0,43.22946127972222,72,0,False,False,3.7,2024-12-19,22,Thursday,Agent_9,Tier 2,2.6,Small,Retail,2024-12
T007805,2025-08-15 11:20:42,2025-08-15 12:38:42,2025-08-15 19:03:51.912484,High,Closed,Login Issue,Portal,C0624,A039,78.0,7.719420134444444,24,0,False,True,4.1,2025-08-15,11,Friday,Agent_39,Tier 2,1.9,Small,Education,2025-08
T007806,2024-12-30 23:53:04,2024-12-31 05:03:04,2024-12-31 12:17:00.302632,Medium,Closed,Api Failure,Email,C0474,A036,310.0,12.398972953333333,72,0,False,False,3.7,2024-12-30,23,Monday,Agent_36,Integration,3.6,Medium,Healthcare,2024-12
T007807,2025-08-26 21:04:37,2025-08-27 04:29:37,2025-08-27 01:23:21.942919,Low,Closed,Permission Issue,Email,C0507,A036,445.0,4.312484144166667,168,0,False,False,2.5,2025-08-26,21,Tuesday,Agent_36,Integration,3.6,Small,Retail,2025-08
T007808,2025-01-08 10:13:13,2025-01-08 11:49:13,2025-01-08 15:44:53.298393,Medium,Closed,Login Issue,Email,C0133,A019,96.0,5.527860664722223,72,0,True,False,5.0,2025-01-08,10,Wednesday,Agent_19,Tier 1,1.1,Medium,Retail,2025-01
T007809,2025-06-20 00:43:54,2025-06-20 04:11:54,2025-06-21 19:37:10.957211,Medium,Closed,Ui Bug,Email,C0271,A019,208.0,42.88804366972222,72,0,False,False,1.9,2025-06-20,0,Friday,Agent_19,Tier 1,1.1,Medium,Retail,2025-06
T007810,2025-09-23 21:56:42,2025-09-23 23:44:42,2025-09-23 22:56:42.000000,Medium,Closed,Integration Config,Email,C0622,A012,108.0,1.0,72,0,False,False,3.6,2025-09-23,21,Tuesday,Agent_12,Escalations,4.0,Small,Retail,2025-09
T007811,2025-05-31 18:09:36,2025-05-31 18:47:36,2025-06-01 21:33:45.507295,High,Closed,Permission Issue,Portal,C0073,A013,38.0,27.40264091527778,24,0,False,True,4.2,2025-05-31,18,Saturday,Agent_13,Integration,6.6,Small,E-commerce,2025-05
T007812,2024-11-22 22:13:40,2024-11-23 00:20:40,2024-11-22 23:35:06.717926,Low,Closed,Data Mismatch,Chat,C0436,A025,127.0,1.3574216461111113,168,0,False,False,3.4,2024-11-22,22,Friday,Agent_25,Tier 1,1.7,Small,Healthcare,2024-11
T007813,2025-01-21 19:40:22,2025-01-21 22:50:22,2025-01-23 18:00:28.921136,Low,Closed,Payroll Sync Error,Chat,C0293,A036,190.0,46.33525587111111,168,0,False,False,3.7,2025-01-21,19,Tuesday,Agent_36,Integration,3.6,Small,HR,2025-01
T007814,2025-08-10 19:37:02,2025-08-10 22:18:02,2025-08-11 03:44:12.088589,Medium,Closed,Performance Issue,Email,C0655,A025,161.0,8.1194690525,72,0,False,False,3.6,2025-08-10,19,Sunday,Agent_25,Tier 1,1.7,Small,Education,2025-08
T007815,2025-05-20 10:50:13,2025-05-20 15:17:13,2025-05-20 13:56:56.495276,Low,Closed,Login Issue,Email,C0772,A028,267.0,3.112082021111111,168,0,False,False,3.7,2025-05-20,10,Tuesday,Agent_28,Tier 2,4.2,Medium,Retail,2025-05
T007816,2025-10-07 14:39:41,2025-10-07 18:20:41,2025-10-07 18:20:40.009381,Low,Closed,Integration Config,Phone,C0757,A039,221.0,3.683058161388889,168,0,False,False,3.6,2025-10-07,14,Tuesday,Agent_39,Tier 2,1.9,Large,HR,2025-10
T007817,2025-08-27 06:48:33,2025-08-27 07:01:33,2025-08-27 19:31:42.089978,Urgent,Closed,Login Issue,Chat,C0437,A030,13.0,12.719191660555557,4,0,False,True,3.3,2025-08-27,6,Wednesday,Agent_30,Tier 1,9.7,Small,E-commerce,2025-08
T007818,2025-03-19 00:48:26,2025-03-19 06:08:26,2025-03-19 09:04:50.486425,Low,Closed,Login Issue,Chat,C0667,A005,320.0,8.273468451388888,168,0,False,False,3.0,2025-03-19,0,Wednesday,Agent_5,Tier 1,1.6,Small,Healthcare,2025-03
T007819,2025-08-18 07:30:43,2025-08-18 18:14:43,2025-08-19 21:42:48.871593,Low,Closed,Billing Query,Email,C0661,A017,644.0,38.20163099805555,168,0,True,False,2.2,2025-08-18,7,Monday,Agent_17,Tier 1,1.2,Small,FinTech,2025-08
T007820,2025-01-15 21:34:02,2025-01-16 03:50:02,2025-01-15 22:34:02.000000,Low,Closed,Integration Config,Chat,C0060,A018,376.0,1.0,168,0,False,True,3.6,2025-01-15,21,Wednesday,Agent_18,Tier 2,1.4,Enterprise,Retail,2025-01
T007821,2025-01-02 22:08:46,2025-01-03 06:42:46,2025-01-03 15:18:41.472634,Low,Closed,Api Failure,Email,C0598,A021,514.0,17.165409065,168,0,False,False,3.3,2025-01-02,22,Thursday,Agent_21,Tier 2,2.0,Small,Retail,2025-01
T007822,2025-08-10 14:23:13,2025-08-10 21:21:13,2025-08-13 03:44:45.943997,Low,Closed,Data Mismatch,Email,C0704,A022,418.0,61.35915111027778,168,0,False,False,2.1,2025-08-10,14,Sunday,Agent_22,Tier 1,1.6,Small,HR,2025-08
T007823,2025-06-03 23:17:14,2025-06-04 01:03:14,2025-06-05 00:44:27.441089,Medium,Closed,Ui Bug,Chat,C0327,A039,106.0,25.453733635833334,72,0,False,False,4.1,2025-06-03,23,Tuesday,Agent_39,Tier 2,1.9,Small,Retail,2025-06
T007824,2025-09-30 21:50:56,2025-10-01 03:24:56,2025-10-01 01:24:31.709687,Low,Closed,Login Issue,Email,C0182,A006,334.0,3.5599193575,168,0,False,False,4.7,2025-09-30,21,Tuesday,Agent_6,Tier 1,3.2,Enterprise,FinTech,2025-09
T007825,2025-09-15 20:49:02,2025-09-15 22:22:02,2025-09-16 12:11:53.741880,Medium,Closed,Integration Config,Portal,C0799,A016,93.0,15.38103941111111,72,0,False,False,3.8,2025-09-15,20,Monday,Agent_16,Tier 1,6.1,Small,HR,2025-09
T007826,2025-04-16 12:36:50,2025-04-16 19:05:50,2025-04-19 11:47:04.413410,Low,Closed,Integration Config,Chat,C0785,A002,389.0,71.17067039166668,168,0,False,False,3.3,2025-04-16,12,Wednesday,Agent_2,Escalations,2.4,Small,E-commerce,2025-04
T007827,2024-11-07 09:23:46,2024-11-07 15:40:46,2024-11-07 13:54:44.341000,Low,Closed,Billing Query,Chat,C0767,A001,377.0,4.516205833333333,168,0,False,False,2.3,2024-11-07,9,Thursday,Agent_1,Tier 1,1.3,Small,Education,2024-11
T007828,2025-01-26 23:26:22,2025-01-27 02:54:22,2025-01-28 03:44:51.385494,Medium,Closed,Ui Bug,Email,C0434,A030,208.0,28.30816263722222,72,0,False,False,4.0,2025-01-26,23,Sunday,Agent_30,Tier 1,9.7,Large,Healthcare,2025-01
T007829,2025-07-12 04:42:03,2025-07-12 12:01:03,2025-07-14 19:28:49.945399,Low,Closed,Data Mismatch,Email,C0519,A037,439.0,62.779707055277775,168,0,False,False,3.0,2025-07-12,4,Saturday,Agent_37,Tier 1,4.0,Small,Retail,2025-07
T007830,2025-08-22 06:55:34,2025-08-22 08:54:34,2025-08-23 05:09:17.210749,Medium,Closed,Api Failure,Chat,C0638,A023,119.0,22.228669652500002,72,0,False,False,4.1,2025-08-22,6,Friday,Agent_23,Tier 1,4.5,Enterprise,HR,2025-08
T007831,2025-02-20 21:58:24,2025-02-20 23:25:24,2025-02-21 09:10:08.822776,High,Closed,Api Failure,Portal,C0083,A001,87.0,11.195784104444444,24,0,False,False,3.2,2025-02-20,21,Thursday,Agent_1,Tier 1,1.3,Medium,Healthcare,2025-02
T007832,2025-08-04 19:33:44,2025-08-04 23:27:44,2025-08-05 02:48:18.548563,Low,Closed,Api Failure,Email,C0028,A019,234.0,7.242930156388889,168,0,False,False,3.3,2025-08-04,19,Monday,Agent_19,Tier 1,1.1,Medium,Education,2025-08
T007833,2025-01-29 05:01:30,2025-01-29 05:34:30,2025-01-30 02:49:41.108306,High,Closed,Billing Query,Chat,C0266,A003,33.0,21.803085640555555,24,0,False,False,3.8,2025-01-29,5,Wednesday,Agent_3,Tier 2,1.1,Medium,Retail,2025-01
T007834,2025-01-21 01:27:01,2025-01-21 13:29:01,2025-01-22 23:16:37.957434,Low,Closed,Payroll Sync Error,Email,C0283,A002,722.0,45.82693262055556,168,0,False,False,2.5,2025-01-21,1,Tuesday,Agent_2,Escalations,2.4,Small,HR,2025-01
T007835,2025-03-01 16:56:51,2025-03-01 22:00:51,2025-03-01 17:56:51.000000,Low,Closed,Payroll Sync Error,Phone,C0397,A037,304.0,1.0,168,0,False,False,3.9,2025-03-01,16,Saturday,Agent_37,Tier 1,4.0,Small,HR,2025-03
T007836,2024-12-15 00:24:34,2024-12-15 02:49:34,2024-12-16 06:59:26.759430,Medium,Closed,Data Mismatch,Chat,C0763,A017,145.0,30.58132206388889,72,0,False,False,4.0,2024-12-15,0,Sunday,Agent_17,Tier 1,1.2,Small,Retail,2024-12
T007837,2025-01-25 20:08:30,2025-01-26 09:46:30,2025-01-25 22:08:29.887334,Low,Closed,Login Issue,Email,C0700,A028,818.0,1.999968703888889,168,0,False,False,1.8,2025-01-25,20,Saturday,Agent_28,Tier 2,4.2,Medium,Retail,2025-01
T007838,2025-03-26 01:53:54,2025-03-26 09:07:54,2025-03-27 05:47:01.715622,Low,Closed,Billing Query,Chat,C0383,A018,434.0,27.885476561666668,168,0,False,False,3.8,2025-03-26,1,Wednesday,Agent_18,Tier 2,1.4,Medium,HR,2025-03
T007839,2025-04-12 11:07:45,2025-04-12 14:59:45,2025-04-12 12:07:45.000000,Low,Closed,Login Issue,Portal,C0581,A033,232.0,1.0,168,0,True,False,3.8,2025-04-12,11,Saturday,Agent_33,Tier 1,1.0,Small,HR,2025-04
T007840,2025-08-30 03:06:57,2025-08-30 05:48:57,2025-08-31 17:57:32.714408,Medium,Closed,Integration Config,Chat,C0319,A015,162.0,38.843254002222224,72,0,False,False,4.2,2025-08-30,3,Saturday,Agent_15,Tier 1,2.8,Medium,E-commerce,2025-08
T007841,2025-01-26 10:12:13,2025-01-26 11:23:13,2025-01-26 21:16:52.624892,High,Closed,Api Failure,Email,C0611,A022,71.0,11.07767358111111,24,0,False,False,4.5,2025-01-26,10,Sunday,Agent_22,Tier 1,1.6,Small,Retail,2025-01
T007842,2025-09-04 12:54:03,2025-09-05 00:31:03,2025-09-04 13:54:03.000000,Low,Closed,Login Issue,Email,C0193,A027,697.0,1.0,168,0,False,False,2.7,2025-09-04,12,Thursday,Agent_27,Tier 1,1.3,Large,HR,2025-09
T007843,2025-10-02 23:17:16,2025-10-02 23:19:16,2025-10-03 17:00:38.458194,Low,Closed,Permission Issue,Portal,C0227,A037,2.0,17.722905053888887,168,0,False,False,3.3,2025-10-02,23,Thursday,Agent_37,Tier 1,4.0,Medium,Retail,2025-10
T007844,2025-09-06 03:08:47,2025-09-06 05:30:47,2025-09-08 00:09:18.021785,Medium,Closed,Data Mismatch,Chat,C0451,A032,142.0,45.008617162499995,72,0,False,False,2.8,2025-09-06,3,Saturday,Agent_32,Tier 1,1.4,Large,FinTech,2025-09
T007845,2025-06-23 18:32:41,2025-06-24 03:41:41,2025-06-23 19:32:41.000000,Low,Closed,Login Issue,Email,C0182,A019,549.0,1.0,168,0,False,False,3.6,2025-06-23,18,Monday,Agent_19,Tier 1,1.1,Enterprise,FinTech,2025-06
T007846,2024-11-21 13:57:24,2024-11-21 23:23:24,2024-11-22 19:47:04.627002,Low,Closed,Payroll Sync Error,Email,C0327,A028,566.0,29.827951945,168,0,False,False,3.5,2024-11-21,13,Thursday,Agent_28,Tier 2,4.2,Small,Retail,2024-11
T007847,2025-10-03 10:27:20,2025-10-03 11:58:20,2025-10-03 14:26:15.519597,Medium,Closed,Api Failure,Portal,C0605,A028,91.0,3.9820887769444444,72,0,True,False,4.8,2025-10-03,10,Friday,Agent_28,Tier 2,4.2,Large,Retail,2025-10
T007848,2025-07-08 12:45:53,2025-07-08 18:07:53,2025-07-08 15:14:38.761825,Low,Closed,Api Failure,Chat,C0655,A010,322.0,2.4793782847222223,168,0,False,False,3.5,2025-07-08,12,Tuesday,Agent_10,Tier 2,1.4,Small,Education,2025-07
T007849,2025-03-14 10:49:05,2025-03-14 20:58:05,2025-03-16 04:46:24.908193,Low,Closed,Ui Bug,Email,C0203,A020,609.0,41.95553005361111,168,0,False,False,2.0,2025-03-14,10,Friday,Agent_20,Tier 1,1.8,Small,Healthcare,2025-03
T007850,2024-11-14 16:00:59,2024-11-14 16:30:59,2024-11-15 23:39:28.675742,Urgent,Closed,Ui Bug,Email,C0402,A025,30.0,31.641576595000004,4,0,False,False,4.0,2024-11-14,16,Thursday,Agent_25,Tier 1,1.7,Medium,FinTech,2024-11
T007851,2025-03-31 04:32:37,2025-03-31 14:10:37,2025-03-31 20:09:43.398154,Low,Closed,Api Failure,Portal,C0644,A021,578.0,15.618443931666667,168,0,False,False,3.0,2025-03-31,4,Monday,Agent_21,Tier 2,2.0,Medium,Retail,2025-03
T007852,2025-09-29 02:11:08,2025-09-29 02:57:08,2025-09-29 14:35:14.878537,High,Closed,Api Failure,Phone,C0472,A014,46.0,12.401910704722221,24,0,False,False,3.4,2025-09-29,2,Monday,Agent_14,Tier 1,5.5,Large,E-commerce,2025-09
T007853,2025-01-17 22:20:14,2025-01-17 23:20:14,2025-01-17 23:20:14.000000,High,Closed,Ui Bug,Email,C0779,A022,60.0,1.0,24,0,False,False,4.8,2025-01-17,22,Friday,Agent_22,Tier 1,1.6,Medium,E-commerce,2025-01
T007854,2024-11-23 22:07:05,2024-11-24 00:16:05,2024-11-24 01:05:17.674892,Low,Closed,Login Issue,Chat,C0646,A026,129.0,2.9701874700000004,168,0,False,False,3.7,2024-11-23,22,Saturday,Agent_26,Tier 2,2.6,Large,Healthcare,2024-11
T007855,2025-01-26 03:05:21,2025-01-26 07:04:21,2025-01-27 20:30:33.566466,Medium,Closed,Data Mismatch,Email,C0179,A011,239.0,41.42015735166667,72,0,False,False,4.0,2025-01-26,3,Sunday,Agent_11,Tier 1,8.0,Medium,FinTech,2025-01
T007856,2025-10-13 06:03:55,2025-10-13 06:39:55,2025-10-13 19:10:47.188464,High,Closed,Data Mismatch,Phone,C0698,A007,36.0,13.114496795555555,24,0,False,False,3.6,2025-10-13,6,Monday,Agent_7,Tier 1,1.7,Medium,HR,2025-10
T007857,2025-10-31 15:24:19,2025-10-31 20:14:19,2025-11-01 21:16:33.961361,Medium,Closed,Api Failure,Email,C0018,A017,290.0,29.870822600277776,72,0,False,False,3.6,2025-10-31,15,Friday,Agent_17,Tier 1,1.2,Small,E-commerce,2025-10
T007858,2025-02-02 11:50:13,2025-02-02 12:28:13,2025-02-03 10:15:09.426509,High,Closed,Payroll Sync Error,Email,C0463,A018,38.0,22.415674030277778,24,0,False,False,3.8,2025-02-02,11,Sunday,Agent_18,Tier 2,1.4,Small,E-commerce,2025-02
T007859,2025-01-29 01:20:20,2025-01-29 11:20:20,2025-01-29 16:23:09.839042,Low,Closed,Login Issue,Email,C0609,A007,600.0,15.047177511666666,168,0,False,False,3.8,2025-01-29,1,Wednesday,Agent_7,Tier 1,1.7,Medium,Education,2025-01
T007860,2025-04-26 17:38:56,2025-04-26 20:24:56,2025-04-28 17:36:41.451656,Medium,Closed,Data Mismatch,Email,C0546,A020,166.0,47.96262546,72,0,False,False,4.0,2025-04-26,17,Saturday,Agent_20,Tier 1,1.8,Small,FinTech,2025-04
T007861,2025-02-23 00:12:30,2025-02-23 12:38:30,2025-02-24 08:40:40.670196,Low,Closed,Ui Bug,Email,C0403,A038,746.0,32.46963061,168,0,False,False,2.4,2025-02-23,0,Sunday,Agent_38,Tier 1,1.2,Small,HR,2025-02
T007862,2025-05-09 19:19:33,2025-05-09 21:30:33,2025-05-11 02:21:55.858214,Medium,Closed,Ui Bug,Email,C0393,A011,131.0,31.039682837222223,72,0,False,False,3.9,2025-05-09,19,Friday,Agent_11,Tier 1,8.0,Small,Retail,2025-05
T007863,2024-12-05 01:06:56,2024-12-05 04:19:56,2024-12-06 23:53:02.530133,Medium,Closed,Performance Issue,Email,C0300,A016,193.0,46.7684805925,72,0,False,False,4.3,2024-12-05,1,Thursday,Agent_16,Tier 1,6.1,Small,FinTech,2024-12
T007864,2025-06-11 19:39:46,2025-06-12 03:05:46,2025-06-12 17:06:40.130016,Low,Closed,Ui Bug,Portal,C0351,A027,446.0,21.448369448888887,168,0,False,False,3.8,2025-06-11,19,Wednesday,Agent_27,Tier 1,1.3,Small,FinTech,2025-06
T007865,2025-01-04 20:44:57,2025-01-05 08:43:57,2025-01-05 05:52:24.931984,Low,Closed,Integration Config,Portal,C0187,A011,719.0,9.124425551111111,168,0,True,False,3.2,2025-01-04,20,Saturday,Agent_11,Tier 1,8.0,Medium,Healthcare,2025-01
